name,n_mutants,spearman,ndcg,top_recall_10pct,mean_plddt
SERC_HUMAN_Xie_2023,1914,0.48014953034404795,0.972442539055172,0.13020833333333334,97.85810852050781
SHOC2_HUMAN_Kwon_2022,10972,0.3561501289319983,0.91112141770496,0.1703096539162113,88.02391052246094
SOX30_HUMAN_Tsuboyama_2023_7JJK,1010,0.42922943442909284,0.9191176076878115,0.15841584158415842,86.73104858398438
SPA_STAAU_Tsuboyama_2023_1LP1,2105,0.6266726920723832,0.9345763039507916,0.47393364928909953,94.45036315917969
SPG1_STRSG_Olson_2014,536962,0.7422583861371592,0.9557409402263166,0.3713615285770155,66.10343933105469
SPG1_STRSG_Wu_2016,149360,0.2515689665313198,0.4784527262788062,0.3715184788430637,66.10343933105469
SPG2_STRSG_Tsuboyama_2023_5UBS,1451,0.7217071470643862,0.898078534393484,0.2945205479452055,94.88750457763672
SPIKE_SARS2_Starr_2020_binding,3802,0.5533679800929439,0.9542345013210991,0.2099737532808399,82.03885650634766
SPIKE_SARS2_Starr_2020_expression,3798,0.6037770846683059,0.9259697117255968,0.17105263157894737,82.03885650634766
SPTN1_CHICK_Tsuboyama_2023_1TUD,3201,0.7649543839604699,0.9384761008889537,0.5981308411214953,95.44417572021484
SQSTM_MOUSE_Tsuboyama_2023_2RRU,707,0.6650397166283106,0.894118418801638,0.22535211267605634,91.72450256347656
SR43C_ARATH_Tsuboyama_2023_2N88,1583,0.6737908626182262,0.9454930481426774,0.4716981132075472,93.91854095458984
SRBS1_HUMAN_Tsuboyama_2023_2O2W,1556,0.8099703317990141,0.9404855550904582,0.30128205128205127,95.55416870117188
SRC_HUMAN_Ahler_2019,3372,0.6109270629134884,0.7055681245425512,0.25443786982248523,83.25090789794922
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,3637,0.5256380372976276,0.7865082646734947,0.20054945054945056,83.21932983398438
SRC_HUMAN_Nguyen_2022,3366,0.5128376332117264,0.8724563812481752,0.21068249258160238,83.21932983398438
SUMO1_HUMAN_Weile_2017,1700,0.5072085451362766,0.9249668094411858,0.1588235294117647,76.82415771484375
SYUA_HUMAN_Newberry_2020,2497,0.48262288013461196,0.9828217022094053,0.148,76.9334945678711
TADBP_HUMAN_Bolognesi_2019,1196,0.44366531279009847,0.9614521287029543,0.375,64.4343490600586
TAT_HV1BR_Fernandes_2016,1577,0.4036561102461733,0.9105486017896575,0.15822784810126583,75.85243225097656
TCRG1_MOUSE_Tsuboyama_2023_1E0L,1058,0.6800015750248799,0.924102295879939,0.12264150943396226,81.7918930053711
THO1_YEAST_Tsuboyama_2023_2WQG,1279,0.5548505138532523,0.9124247311161803,0.3515625,84.43780517578125
TNKS2_HUMAN_Tsuboyama_2023_5JRT,1479,0.5963822891805172,0.9473533136447108,0.35135135135135137,96.7237319946289
TPK1_HUMAN_Weile_2017,3181,0.24906584555802047,0.88620989549808,0.14106583072100312,97.90198516845703
TPMT_HUMAN_Matreyek_2018,3648,0.5506935304177012,0.9566231260040515,0.15616438356164383,94.65933990478516
TPOR_HUMAN_Bridgford_2020,562,0.5143238594723675,0.9154592309571635,0.3157894736842105,72.46876525878906
TRPC_SACS2_Chan_2017,1519,0.6013062088705309,0.9336629974385581,0.34210526315789475,97.0650405883789
TRPC_THEMA_Chan_2017,1519,0.4780443349284104,0.873745638297001,0.3157894736842105,96.08345031738281
UBC9_HUMAN_Weile_2017,2563,0.4043814505709189,0.7639903080918167,0.14007782101167315,96.71868133544922
UBE4B_HUMAN_Tsuboyama_2023_3L1X,3622,0.5216386151774614,0.8996785917394267,0.5482093663911846,96.4930419921875
UBE4B_MOUSE_Starita_2013,899,0.4313854669026209,0.6660758523081233,0.14444444444444443,78.84283447265625
UBR5_HUMAN_Tsuboyama_2023_1I2T,1453,0.7187578616397715,0.9477964964234703,0.23972602739726026,96.64189910888672
VG08_BPP22_Tsuboyama_2023_2GP8,723,0.6420987350053321,0.8918287589889442,0.3287671232876712,85.30674743652344
VILI_CHICK_Tsuboyama_2023_1YU5,2568,0.8157449113020725,0.9608467795172597,0.5369649805447471,96.90999603271484
VKOR1_HUMAN_Chiasson_2020_abundance,2695,0.5832173273336387,0.9608900491507992,0.24814814814814815,86.00263977050781
VKOR1_HUMAN_Chiasson_2020_activity,697,0.3068600295147402,0.9264154177422441,0.14285714285714285,86.00263977050781
VRPI_BPT7_Tsuboyama_2023_2WNM,1047,0.6385554817216835,0.918390132126454,0.1619047619047619,83.9198226928711
YAIA_ECOLI_Tsuboyama_2023_2KVT,1890,0.7924225788779375,0.9463286060238641,0.544973544973545,94.32962036132812
YAP1_HUMAN_Araya_2012,10075,0.5443020270999314,0.4218009263806981,0.3134920634920635,55.185630798339844
YNZC_BACSU_Tsuboyama_2023_2JVD,2300,0.7187162256141463,0.9612895794609331,0.5782608695652174,95.03306579589844
